x_title,cat,Tag
motorcycle technician / mechanic,technicians,1
small engine mechanic,trades & services,1
small engine mechanic,technicians,1
building washing technician needed,trades & services,1
building washing technician needed,technicians,1
experience technician water,trades & services,1
experience technician water,technicians,1
service technician,trades & services,1
service technician,technicians,1
fire system tester - nelson,trades & services,1
fire system tester - nelson,technicians,1
smart meter project - subcontractors required!,trades & services,1
smart meter project - subcontractors required!,technicians,1
sprinkler remedial estimator,trades & services,1
sprinkler remedial estimator,technicians,1
small motor mechanic/technician,trades & services,1
small motor mechanic/technician,technicians,1
field service technician,trades & services,1
field service technician,technicians,1
fire alarm technician,trades & services,1
fire alarm technician,technicians,1
fitter / welder / technician,trades & services,1
fitter / welder / technician,technicians,1
junior service technician,trades & services,1
junior service technician,technicians,1
elevator technicians,trades & services,1
elevator technicians,technicians,1
security technician,trades & services,1
security technician,technicians,1
trainee installation technician,trades & services,1
trainee installation technician,technicians,1
security technicians,trades & services,1
security technicians,technicians,1
service technician - christchurch,trades & services,1
service technician - christchurch,technicians,1
elevator technicians - auckland,trades & services,1
elevator technicians - auckland,technicians,1
experienced service technician,trades & services,1
experienced service technician,technicians,1
rigger/technician,trades & services,1
rigger/technician,technicians,1
generator & compressor apprentice,trades & services,1
generator & compressor apprentice,technicians,1
marine fire engineer service technician,trades & services,1
marine fire engineer service technician,technicians,1
scoper - sales technician - new plymouth,trades & services,1
scoper - sales technician - new plymouth,technicians,1
electronics repair technician,trades & services,1
electronics repair technician,technicians,1
marine technician trainee,trades & services,1
marine technician trainee,technicians,1
dual trade technician - feed mill,trades & services,1
dual trade technician - feed mill,technicians,1
roading signage technician,trades & services,1
roading signage technician,technicians,1
auto glazier / trainee,trades & services,1
auto glazier / trainee,technicians,1
network technician,trades & services,1
network technician,technicians,1
service technician - agriculture equipment,trades & services,1
service technician - agriculture equipment,technicians,1
senior telecommunications technician,trades & services,1
senior telecommunications technician,technicians,1
pest control service technician,trades & services,1
pest control service technician,technicians,1
mobile sales and service technician,trades & services,1
mobile sales and service technician,technicians,1
full time service technician/shop sales,trades & services,1
full time service technician/shop sales,technicians,1
water engineer / pump technician,trades & services,1
water engineer / pump technician,technicians,1
field service technician - cromwell,trades & services,1
field service technician - cromwell,technicians,1
quality control/testing roles - construction indus,trades & services,1
quality control/testing roles - construction indus,technicians,1
calibration & service technician,trades & services,1
calibration & service technician,technicians,1
equipment technicians/heavy diesel mechanics,trades & services,1
equipment technicians/heavy diesel mechanics,technicians,1
bicycle assembler - whangarei,trades & services,1
bicycle assembler - whangarei,technicians,1
elevator technicians - based in auckland,trades & services,1
elevator technicians - based in auckland,technicians,1
telecommunications/ ict network installation tech,trades & services,1
telecommunications/ ict network installation tech,technicians,1
fire protection staff wanted,trades & services,1
fire protection staff wanted,technicians,1
composites technician,trades & services,1
composites technician,technicians,1
elevator technician wanted,trades & services,1
elevator technician wanted,technicians,1
fire system tester - christchurch,trades & services,1
fire system tester - christchurch,technicians,1
auto electrical department team leader,trades & services,1
auto electrical department team leader,technicians,1
installer,trades & services,1
installer,technicians,1
maintenance technicians,trades & services,1
maintenance technicians,technicians,1
workshop manager,trades & services,1
workshop manager,technicians,1
data communications manager,trades & services,1
data communications manager,technicians,1
its traffic signals technician,trades & services,1
its traffic signals technician,technicians,1
service & installer,trades & services,1
service & installer,technicians,1
bicycle assembler - hamilton/waikato,trades & services,1
bicycle assembler - hamilton/waikato,technicians,1
telecommunications technician/ ufb technician,trades & services,1
telecommunications technician/ ufb technician,technicians,1
administration,trades & services,1
administration,technicians,1
pest control technician - no experience required!,trades & services,1
pest control technician - no experience required!,technicians,1
fire alarm technician & fire alarm tester,trades & services,1
fire alarm technician & fire alarm tester,technicians,1
technical manager,trades & services,1
technical manager,technicians,1
light to medium diesel mechanic,trades & services,1
light to medium diesel mechanic,technicians,1
underground service locating technician,trades & services,1
underground service locating technician,technicians,1
aircraft technician,trades & services,1
aircraft technician,technicians,1
irrigation service technician cromwell,trades & services,1
irrigation service technician cromwell,technicians,1
field service technician greymouth,trades & services,1
field service technician greymouth,technicians,1
data/ict technician - foreman potential,trades & services,1
data/ict technician - foreman potential,technicians,1
concrete technician,trades & services,1
concrete technician,technicians,1
elevator technician,trades & services,1
elevator technician,technicians,1
data/ict technician - foreman potential wanaka,trades & services,1
data/ict technician - foreman potential wanaka,technicians,1
electrical service technician,trades & services,1
electrical service technician,technicians,1
technician - carpentry/building site,trades & services,1
